orden_id,linea,producto_id,cantidad_unidades,precio_unitario,descuento_pct,new_key,es_duplicado,new_key_original
ORD-005427,3,P-0034,34,7.46,0,ORD-005427_P-0034_3_34_7.46,False,
ORD-004650,4,P-0026,8,8.09,15,ORD-004650_P-0026_4_8_8.09,False,
ORD-002893,4,P-0046,31,3.09,0,ORD-002893_P-0046_4_31_3.09,False,
ORD-003595,1,P-0093,9,5.13,5,ORD-003595_P-0093_1_9_5.13,False,
ORD-001086,3,P-0026,47,8.2,15,ORD-001086_P-0026_3_47_8.2,False,
ORD-004941,6,P-0053,25,7.49,8,ORD-004941_P-0053_6_25_7.49,False,
ORD-002578,5,P-0064,34,5.93,15,ORD-002578_P-0064_5_34_5.93,False,
ORD-004993,2,P-0118,44,4.67,15,ORD-004993_P-0118_2_44_4.67,False,
ORD-005255,1,P-0073,37,5.01,0,ORD-005255_P-0073_1_37_5.01,False,
ORD-004115,1,P-0025,10,3.03,5,ORD-004115_P-0025_1_10_3.03,False,
ORD-003149,2,P-0056,28,4.84,0,ORD-003149_P-0056_2_28_4.84,False,
ORD-001805,2,P-0055,2,5.13,0,ORD-001805_P-0055_2_2_5.13,False,
ORD-000147,5,P-0036,21,3.31,0,ORD-000147_P-0036_5_21_3.31,False,
ORD-000728,2,P-0082,39,5.1,8,ORD-000728_P-0082_2_39_5.1,False,
ORD-004790,2,P-0023,47,2.27,0,ORD-004790_P-0023_2_47_2.27,False,
ORD-003517,3,P-0120,22,5.04,0,ORD-003517_P-0120_3_22_5.04,False,
ORD-002429,4,P-0118,6,4.66,0,ORD-002429_P-0118_4_6_4.66,False,
ORD-001461,5,P-0051,38,4.82,5,ORD-001461_P-0051_5_38_4.82,False,
ORD-003688,1,P-0043,35,4.61,0,ORD-003688_P-0043_1_35_4.61,False,
ORD-005445,3,P-0015,16,3.46,0,ORD-005445_P-0015_3_16_3.46,False,
ORD-005571,2,P-0073,36,5.27,0,ORD-005571_P-0073_2_36_5.27,False,
ORD-000053,2,P-0110,46,4.02,0,ORD-000053_P-0110_2_46_4.02,False,
ORD-004295,4,P-0055,12,5.25,5,ORD-004295_P-0055_4_12_5.25,False,
ORD-004938,2,P-0051,45,4.49,8,ORD-004938_P-0051_2_45_4.49,False,
ORD-001831,2,P-0085,40,7.53,0,ORD-001831_P-0085_2_40_7.53,False,
ORD-002327,3,P-0117,20,4.4,0,ORD-002327_P-0117_3_20_4.4,False,
ORD-004467,4,P-0022,31,1.58,10,ORD-004467_P-0022_4_31_1.58,False,
ORD-001869,1,P-0116,46,3.8,0,ORD-001869_P-0116_1_46_3.8,False,
ORD-003128,2,P-0097,41,5.75,5,ORD-003128_P-0097_2_41_5.75,False,
ORD-004136,2,P-0060,48,4.2,10,ORD-004136_P-0060_2_48_4.2,False,
ORD-000576,3,P-0046,35,3.03,0,ORD-000576_P-0046_3_35_3.03,False,
ORD-003025,4,P-0040,32,6.37,8,ORD-003025_P-0040_4_32_6.37,False,
ORD-005483,5,P-0009,29,3.87,0,ORD-005483_P-0009_5_29_3.87,False,
ORD-005267,5,P-0038,1,5.37,8,ORD-005267_P-0038_5_1_5.37,False,
ORD-003756,4,P-0021,8,3.92,15,ORD-003756_P-0021_4_8_3.92,False,
ORD-000259,5,P-0041,24,6.7,8,ORD-000259_P-0041_5_24_6.7,False,
ORD-003535,3,P-0108,28,2.08,5,ORD-003535_P-0108_3_28_2.08,False,
ORD-002374,1,P-0023,5,2.38,0,ORD-002374_P-0023_1_5_2.38,False,
ORD-003702,2,P-0016,28,5.23,0,ORD-003702_P-0016_2_28_5.23,False,
ORD-004704,2,P-0012,10,3.13,0,ORD-004704_P-0012_2_10_3.13,False,
ORD-004663,1,P-0003,20,4.58,0,ORD-004663_P-0003_1_20_4.58,False,
ORD-002875,4,P-0075,32,5.71,8,ORD-002875_P-0075_4_32_5.71,False,
ORD-003160,4,P-0016,24,5.25,0,ORD-003160_P-0016_4_24_5.25,False,
ORD-001269,5,P-0119,3,4.26,0,ORD-001269_P-0119_5_3_4.26,False,
ORD-001338,1,P-0013,9,2.71,10,ORD-001338_P-0013_1_9_2.71,False,
ORD-000668,1,P-0009,36,3.94,10,ORD-000668_P-0009_1_36_3.94,False,
ORD-000024,2,P-0106,26,4.25,0,ORD-000024_P-0106_2_26_4.25,False,
ORD-004989,2,P-0023,5,2.46,5,ORD-004989_P-0023_2_5_2.46,False,
ORD-000397,2,P-0106,34,4.48,15,ORD-000397_P-0106_2_34_4.48,False,
ORD-002830,2,P-0048,20,1.7,15,ORD-002830_P-0048_2_20_1.7,False,
ORD-002114,4,P-0112,42,6.52,10,ORD-002114_P-0112_4_42_6.52,False,
ORD-000799,4,P-0078,20,8.25,0,ORD-000799_P-0078_4_20_8.25,False,
ORD-005407,1,P-0076,29,2.31,5,ORD-005407_P-0076_1_29_2.31,False,
ORD-000161,3,P-0071,12,8.64,15,ORD-000161_P-0071_3_12_8.64,False,
ORD-005038,1,P-0103,27,3.71,15,ORD-005038_P-0103_1_27_3.71,False,
ORD-004077,4,P-0087,22,3.62,0,ORD-004077_P-0087_4_22_3.62,False,
ORD-003084,2,P-0119,17,4.49,0,ORD-003084_P-0119_2_17_4.49,False,
ORD-000654,5,P-0118,43,4.67,0,ORD-000654_P-0118_5_43_4.67,False,
ORD-005327,1,P-0059,17,6.39,0,ORD-005327_P-0059_1_17_6.39,False,
ORD-003812,2,P-0067,27,6.33,0,ORD-003812_P-0067_2_27_6.33,False,
ORD-004196,1,P-0079,47,6.29,15,ORD-004196_P-0079_1_47_6.29,False,
ORD-003266,2,P-0081,47,6.94,10,ORD-003266_P-0081_2_47_6.94,False,
ORD-000802,5,P-0073,2,4.97,15,ORD-000802_P-0073_5_2_4.97,False,
ORD-000069,2,P-0102,44,3.28,0,ORD-000069_P-0102_2_44_3.28,False,
ORD-000368,4,P-0085,43,7.26,0,ORD-000368_P-0085_4_43_7.26,False,
ORD-005572,6,P-0067,9,6.27,0,ORD-005572_P-0067_6_9_6.27,False,
ORD-000595,1,P-0051,2,4.86,0,ORD-000595_P-0051_1_2_4.86,False,
ORD-000684,4,P-0026,9,8.21,0,ORD-000684_P-0026_4_9_8.21,False,
ORD-003726,1,P-0054,26,5.0,8,ORD-003726_P-0054_1_26_5.0,False,
ORD-000806,3,P-0072,47,2.78,8,ORD-000806_P-0072_3_47_2.78,False,
ORD-003304,4,P-0109,12,6.49,0,ORD-003304_P-0109_4_12_6.49,False,
ORD-004954,3,P-0097,13,5.91,0,ORD-004954_P-0097_3_13_5.91,False,
ORD-000244,4,P-0028,48,7.26,0,ORD-000244_P-0028_4_48_7.26,False,
ORD-004359,2,P-0067,37,6.3,8,ORD-004359_P-0067_2_37_6.3,False,
ORD-002577,4,P-0069,4,1.46,10,ORD-002577_P-0069_4_4_1.46,False,
ORD-005128,4,P-0054,19,4.98,0,ORD-005128_P-0054_4_19_4.98,False,
ORD-000695,2,P-0016,21,5.19,0,ORD-000695_P-0016_2_21_5.19,False,
ORD-004722,6,P-0022,37,1.7,0,ORD-004722_P-0022_6_37_1.7,False,
ORD-001512,3,P-0103,22,3.49,8,ORD-001512_P-0103_3_22_3.49,False,
ORD-001994,2,P-0065,14,6.27,10,ORD-001994_P-0065_2_14_6.27,False,
ORD-002528,4,P-0050,28,4.44,10,ORD-002528_P-0050_4_28_4.44,False,
ORD-002983,5,P-0053,25,7.52,8,ORD-002983_P-0053_5_25_7.52,False,
ORD-000524,3,P-0002,12,8.38,15,ORD-000524_P-0002_3_12_8.38,False,
ORD-002122,6,P-0115,33,2.63,5,ORD-002122_P-0115_6_33_2.63,False,
ORD-002717,3,P-0070,33,1.53,5,ORD-002717_P-0070_3_33_1.53,False,
ORD-005369,2,P-0046,41,3.07,10,ORD-005369_P-0046_2_41_3.07,False,
ORD-005400,5,P-0092,33,5.99,15,ORD-005400_P-0092_5_33_5.99,False,
ORD-004011,2,P-0042,6,2.49,8,ORD-004011_P-0042_2_6_2.49,False,
ORD-003767,2,P-0105,37,3.86,0,ORD-003767_P-0105_2_37_3.86,False,
ORD-001377,3,P-0095,47,3.98,0,ORD-001377_P-0095_3_47_3.98,False,
ORD-003051,6,P-0033,10,8.2,0,ORD-003051_P-0033_6_10_8.2,False,
ORD-003744,3,P-0092,28,5.9,15,ORD-003744_P-0092_3_28_5.9,False,
ORD-003772,3,P-0016,6,5.34,15,ORD-003772_P-0016_3_6_5.34,False,
ORD-002098,3,P-0043,38,4.73,0,ORD-002098_P-0043_3_38_4.73,False,
ORD-002936,5,P-0011,36,1.48,5,ORD-002936_P-0011_5_36_1.48,False,
ORD-002083,1,P-0085,44,7.78,8,ORD-002083_P-0085_1_44_7.78,False,
ORD-001310,2,P-0063,29,4.82,10,ORD-001310_P-0063_2_29_4.82,False,
ORD-003587,1,P-0049,28,2.29,8,ORD-003587_P-0049_1_28_2.29,False,
ORD-002716,6,P-0050,6,4.43,8,ORD-002716_P-0050_6_6_4.43,False,
ORD-004563,4,P-0047,34,6.47,0,ORD-004563_P-0047_4_34_6.47,False,
ORD-001342,2,P-0043,6,4.67,0,ORD-001342_P-0043_2_6_4.67,False,
ORD-003838,4,P-0116,11,3.94,10,ORD-003838_P-0116_4_11_3.94,False,
ORD-003884,5,P-0054,25,5.06,0,ORD-003884_P-0054_5_25_5.06,False,
ORD-000791,1,P-0063,14,4.82,0,ORD-000791_P-0063_1_14_4.82,False,
ORD-004909,1,P-0088,39,4.67,0,ORD-004909_P-0088_1_39_4.67,False,
ORD-001221,1,P-0102,48,3.17,5,ORD-001221_P-0102_1_48_3.17,False,
ORD-002646,5,P-0014,48,3.11,8,ORD-002646_P-0014_5_48_3.11,False,
ORD-002968,5,P-0058,17,5.92,0,ORD-002968_P-0058_5_17_5.92,False,
ORD-002736,2,P-0101,44,5.01,0,ORD-002736_P-0101_2_44_5.01,False,
ORD-002141,3,P-0044,17,1.98,5,ORD-002141_P-0044_3_17_1.98,False,
ORD-002212,1,P-0046,48,3.11,0,ORD-002212_P-0046_1_48_3.11,False,
ORD-003851,3,P-0105,33,4.15,0,ORD-003851_P-0105_3_33_4.15,False,
ORD-000970,4,P-0013,44,2.7,8,ORD-000970_P-0013_4_44_2.7,False,
ORD-004380,1,P-0103,34,3.48,0,ORD-004380_P-0103_1_34_3.48,False,
ORD-005307,2,P-0013,29,2.78,15,ORD-005307_P-0013_2_29_2.78,False,
ORD-005064,3,P-0119,45,4.41,5,ORD-005064_P-0119_3_45_4.41,False,
ORD-000479,2,P-0070,39,1.5,0,ORD-000479_P-0070_2_39_1.5,False,
ORD-003727,4,P-0006,26,4.69,0,ORD-003727_P-0006_4_26_4.69,False,
ORD-001201,4,P-0004,21,5.71,0,ORD-001201_P-0004_4_21_5.71,False,
ORD-001025,5,P-0033,12,7.55,15,ORD-001025_P-0033_5_12_7.55,False,
ORD-004243,5,P-0028,3,7.18,0,ORD-004243_P-0028_5_3_7.18,False,
ORD-002841,2,P-0055,14,4.96,0,ORD-002841_P-0055_2_14_4.96,False,
ORD-004145,3,P-0088,35,4.53,0,ORD-004145_P-0088_3_35_4.53,False,
ORD-000213,3,P-0084,20,4.22,0,ORD-000213_P-0084_3_20_4.22,False,
ORD-004788,2,P-0022,26,1.61,0,ORD-004788_P-0022_2_26_1.61,False,
ORD-002666,1,P-0006,20,4.81,15,ORD-002666_P-0006_1_20_4.81,False,
ORD-000869,2,P-0005,19,6.08,0,ORD-000869_P-0005_2_19_6.08,False,
ORD-005352,3,P-0109,9,6.14,0,ORD-005352_P-0109_3_9_6.14,False,
ORD-004774,2,P-0051,45,4.77,5,ORD-004774_P-0051_2_45_4.77,False,
ORD-001377,1,P-0045,28,5.95,15,ORD-001377_P-0045_1_28_5.95,False,
ORD-000502,3,P-0110,42,3.96,15,ORD-000502_P-0110_3_42_3.96,False,
ORD-002674,6,P-0092,20,6.26,0,ORD-002674_P-0092_6_20_6.26,False,
ORD-002470,1,P-0019,3,3.43,10,ORD-002470_P-0019_1_3_3.43,False,
ORD-005408,2,P-0101,14,4.85,8,ORD-005408_P-0101_2_14_4.85,False,
ORD-004187,5,P-0014,21,3.15,5,ORD-004187_P-0014_5_21_3.15,False,
ORD-001447,1,P-0025,23,3.02,0,ORD-001447_P-0025_1_23_3.02,False,
ORD-002263,1,P-0108,26,2.27,0,ORD-002263_P-0108_1_26_2.27,False,
ORD-000862,1,P-0076,47,2.22,0,ORD-000862_P-0076_1_47_2.22,False,
ORD-002905,2,P-0059,22,6.23,8,ORD-002905_P-0059_2_22_6.23,False,
ORD-000622,4,P-0050,39,4.29,8,ORD-000622_P-0050_4_39_4.29,False,
ORD-003725,3,P-0088,2,4.65,0,ORD-003725_P-0088_3_2_4.65,False,
ORD-000772,2,P-0008,44,3.5,15,ORD-000772_P-0008_2_44_3.5,False,
ORD-005470,1,P-0016,6,4.98,5,ORD-005470_P-0016_1_6_4.98,False,
ORD-000236,2,P-0036,12,3.0,8,ORD-000236_P-0036_2_12_3.0,False,
ORD-001772,1,P-0080,44,4.52,10,ORD-001772_P-0080_1_44_4.52,False,
ORD-004136,1,P-0016,8,5.05,5,ORD-004136_P-0016_1_8_5.05,False,
ORD-001504,1,P-0060,23,4.11,0,ORD-001504_P-0060_1_23_4.11,False,
ORD-003383,2,P-0015,18,3.3,0,ORD-003383_P-0015_2_18_3.3,False,
ORD-005503,1,P-0006,35,5.06,0,ORD-005503_P-0006_1_35_5.06,False,
ORD-004152,4,P-0084,37,4.08,5,ORD-004152_P-0084_4_37_4.08,False,
ORD-000234,2,P-0072,20,2.81,0,ORD-000234_P-0072_2_20_2.81,False,
ORD-004556,2,P-0028,31,7.2,0,ORD-004556_P-0028_2_31_7.2,False,
ORD-003075,6,P-0113,32,2.6,0,ORD-003075_P-0113_6_32_2.6,False,
ORD-001583,4,P-0045,14,5.85,0,ORD-001583_P-0045_4_14_5.85,False,
ORD-001552,5,P-0055,16,5.09,0,ORD-001552_P-0055_5_16_5.09,False,
ORD-002682,2,P-0004,25,5.44,8,ORD-002682_P-0004_2_25_5.44,False,
ORD-000576,5,P-0033,33,8.12,5,ORD-000576_P-0033_5_33_8.12,False,
ORD-001654,3,P-0102,19,3.26,5,ORD-001654_P-0102_3_19_3.26,False,
ORD-002347,1,P-0009,11,3.86,5,ORD-002347_P-0009_1_11_3.86,False,
ORD-005481,2,P-0040,23,6.46,8,ORD-005481_P-0040_2_23_6.46,False,
ORD-004827,1,P-0004,30,5.63,15,ORD-004827_P-0004_1_30_5.63,False,
ORD-003095,1,P-0075,11,5.39,0,ORD-003095_P-0075_1_11_5.39,False,
ORD-003142,3,P-0098,19,4.43,5,ORD-003142_P-0098_3_19_4.43,False,
ORD-005258,1,P-0097,11,5.6,15,ORD-005258_P-0097_1_11_5.6,False,
ORD-005475,2,P-0104,25,4.05,10,ORD-005475_P-0104_2_25_4.05,False,
ORD-003394,5,P-0036,10,3.28,0,ORD-003394_P-0036_5_10_3.28,False,
ORD-002528,1,P-0005,20,6.21,10,ORD-002528_P-0005_1_20_6.21,False,
ORD-001392,2,P-0117,11,4.17,5,ORD-001392_P-0117_2_11_4.17,False,
ORD-002461,1,P-0045,12,6.04,5,ORD-002461_P-0045_1_12_6.04,False,
ORD-000463,1,P-0116,43,3.79,0,ORD-000463_P-0116_1_43_3.79,False,
ORD-005583,2,P-0021,48,3.68,5,ORD-005583_P-0021_2_48_3.68,False,
ORD-000313,2,P-0076,45,2.39,0,ORD-000313_P-0076_2_45_2.39,False,
ORD-004093,6,P-0005,31,5.86,0,ORD-004093_P-0005_6_31_5.86,False,
ORD-004452,6,P-0084,22,4.06,0,ORD-004452_P-0084_6_22_4.06,False,
ORD-003592,2,P-0081,17,7.17,0,ORD-003592_P-0081_2_17_7.17,False,
ORD-002422,2,P-0101,2,4.65,0,ORD-002422_P-0101_2_2_4.65,False,
ORD-003122,3,P-0119,13,4.45,0,ORD-003122_P-0119_3_13_4.45,False,
ORD-001366,3,P-0039,45,6.65,0,ORD-001366_P-0039_3_45_6.65,False,
ORD-003264,2,P-0009,35,3.76,10,ORD-003264_P-0009_2_35_3.76,False,
ORD-002408,1,P-0021,33,3.56,5,ORD-002408_P-0021_1_33_3.56,False,
ORD-003251,2,P-0055,46,5.03,5,ORD-003251_P-0055_2_46_5.03,False,
ORD-000072,2,P-0086,26,6.7,0,ORD-000072_P-0086_2_26_6.7,False,
ORD-001155,2,P-0040,6,6.68,0,ORD-001155_P-0040_2_6_6.68,False,
ORD-000549,3,P-0024,35,3.16,10,ORD-000549_P-0024_3_35_3.16,False,
ORD-003534,3,P-0007,39,3.48,5,ORD-003534_P-0007_3_39_3.48,False,
ORD-003273,5,P-0027,23,3.97,8,ORD-003273_P-0027_5_23_3.97,False,
ORD-000134,3,P-0049,46,2.37,0,ORD-000134_P-0049_3_46_2.37,False,
ORD-002492,4,P-0120,14,5.06,0,ORD-002492_P-0120_4_14_5.06,False,
ORD-003447,1,P-0094,10,5.77,5,ORD-003447_P-0094_1_10_5.77,False,
ORD-001886,3,P-0998,5,2.2,5,ORD-001886_P-0998_3_5_2.2,False,
ORD-004272,5,P-0114,5,4.07,8,ORD-004272_P-0114_5_5_4.07,False,
ORD-002145,3,P-0057,8,7.29,8,ORD-002145_P-0057_3_8_7.29,False,
ORD-000675,2,P-0103,47,3.42,5,ORD-000675_P-0103_2_47_3.42,False,
ORD-002325,1,P-0077,24,3.59,0,ORD-002325_P-0077_1_24_3.59,False,
ORD-003656,2,P-0104,24,3.7,5,ORD-003656_P-0104_2_24_3.7,False,
ORD-001066,1,P-0055,17,5.07,0,ORD-001066_P-0055_1_17_5.07,False,
ORD-000361,2,P-0103,48,3.38,0,ORD-000361_P-0103_2_48_3.38,False,
ORD-004988,2,P-0085,40,7.7,0,ORD-004988_P-0085_2_40_7.7,False,
ORD-003735,1,P-0005,43,6.09,10,ORD-003735_P-0005_1_43_6.09,False,
ORD-000350,1,P-0117,15,4.53,0,ORD-000350_P-0117_1_15_4.53,False,
ORD-004424,2,P-0009,42,4.0,0,ORD-004424_P-0009_2_42_4.0,False,
ORD-001295,1,P-0055,6,5.25,15,ORD-001295_P-0055_1_6_5.25,False,
ORD-004247,2,P-0078,20,8.47,8,ORD-004247_P-0078_2_20_8.47,False,
ORD-002988,3,P-0067,15,6.03,15,ORD-002988_P-0067_3_15_6.03,False,
ORD-001110,6,P-0053,4,7.61,0,ORD-001110_P-0053_6_4_7.61,False,
ORD-001225,3,P-0090,46,7.21,0,ORD-001225_P-0090_3_46_7.21,False,
ORD-001912,1,P-0050,10,4.51,0,ORD-001912_P-0050_1_10_4.51,False,
ORD-002917,4,P-0081,24,7.0,0,ORD-002917_P-0081_4_24_7.0,False,
ORD-003269,1,P-0072,48,2.83,8,ORD-003269_P-0072_1_48_2.83,False,
ORD-000807,5,P-0094,8,5.88,0,ORD-000807_P-0094_5_8_5.88,False,
ORD-003206,1,P-0017,30,3.26,0,ORD-003206_P-0017_1_30_3.26,False,
ORD-002747,1,P-0077,37,3.73,0,ORD-002747_P-0077_1_37_3.73,False,
ORD-000897,3,P-0120,21,4.81,15,ORD-000897_P-0120_3_21_4.81,False,
ORD-004149,1,P-0094,13,5.85,5,ORD-004149_P-0094_1_13_5.85,False,
ORD-004051,2,P-0115,15,2.81,0,ORD-004051_P-0115_2_15_2.81,False,
ORD-001354,1,P-0034,26,7.92,15,ORD-001354_P-0034_1_26_7.92,False,
ORD-000553,1,P-0060,5,4.07,5,ORD-000553_P-0060_1_5_4.07,False,
ORD-002113,1,P-0010,42,6.44,10,ORD-002113_P-0010_1_42_6.44,False,
ORD-000597,3,P-0065,11,6.05,8,ORD-000597_P-0065_3_11_6.05,False,
ORD-003860,4,P-0078,47,8.28,10,ORD-003860_P-0078_4_47_8.28,False,
ORD-001410,4,P-0072,31,2.97,15,ORD-001410_P-0072_4_31_2.97,False,
ORD-004424,1,P-0042,22,2.53,15,ORD-004424_P-0042_1_22_2.53,False,
ORD-005534,2,P-0077,39,3.7,0,ORD-005534_P-0077_2_39_3.7,False,
ORD-001439,2,P-0112,38,6.72,0,ORD-001439_P-0112_2_38_6.72,False,
ORD-001597,6,P-0001,40,7.6,5,ORD-001597_P-0001_6_40_7.6,False,
ORD-002582,1,P-0084,44,3.86,10,ORD-002582_P-0084_1_44_3.86,False,
ORD-002647,1,P-0097,31,5.95,0,ORD-002647_P-0097_1_31_5.95,False,
ORD-005464,1,P-0074,33,6.76,0,ORD-005464_P-0074_1_33_6.76,False,
ORD-001397,2,P-0119,8,4.59,0,ORD-001397_P-0119_2_8_4.59,False,
ORD-002013,4,P-0092,18,6.26,5,ORD-002013_P-0092_4_18_6.26,False,
ORD-004722,4,P-0004,16,5.41,5,ORD-004722_P-0004_4_16_5.41,False,
ORD-001544,2,P-0085,48,7.3,15,ORD-001544_P-0085_2_48_7.3,False,
ORD-004251,3,P-0035,1,6.49,0,ORD-004251_P-0035_3_1_6.49,False,
ORD-001592,1,P-0009,46,3.83,0,ORD-001592_P-0009_1_46_3.83,False,
ORD-000221,2,P-0022,3,1.71,0,ORD-000221_P-0022_2_3_1.71,False,
ORD-002500,1,P-0106,31,4.1,10,ORD-002500_P-0106_1_31_4.1,False,
ORD-004036,3,P-0099,15,4.32,0,ORD-004036_P-0099_3_15_4.32,False,
ORD-002924,1,P-0056,36,5.02,0,ORD-002924_P-0056_1_36_5.02,False,
ORD-000403,1,P-0051,27,4.91,0,ORD-000403_P-0051_1_27_4.91,False,
ORD-002286,3,P-0069,41,1.43,5,ORD-002286_P-0069_3_41_1.43,False,
ORD-000228,3,P-0034,11,7.78,8,ORD-000228_P-0034_3_11_7.78,False,
ORD-001382,1,P-0049,42,2.44,0,ORD-001382_P-0049_1_42_2.44,False,
ORD-003724,1,P-0056,2,4.57,10,ORD-003724_P-0056_1_2_4.57,False,
ORD-002995,3,P-0084,18,4.22,15,ORD-002995_P-0084_3_18_4.22,False,
ORD-005014,4,P-0081,2,6.89,0,ORD-005014_P-0081_4_2_6.89,False,
ORD-000378,4,P-0009,47,3.86,5,ORD-000378_P-0009_4_47_3.86,False,
ORD-002933,1,P-0104,1,3.85,0,ORD-002933_P-0104_1_1_3.85,False,
ORD-004963,1,P-0043,10,4.97,15,ORD-004963_P-0043_1_10_4.97,False,
ORD-001143,1,P-0065,19,5.86,5,ORD-001143_P-0065_1_19_5.86,False,
ORD-003520,3,P-0113,12,2.81,0,ORD-003520_P-0113_3_12_2.81,False,
ORD-002902,2,P-0017,42,3.26,0,ORD-002902_P-0017_2_42_3.26,False,
ORD-005120,6,P-0118,32,4.58,5,ORD-005120_P-0118_6_32_4.58,False,
ORD-003692,1,P-0082,4,5.5,0,ORD-003692_P-0082_1_4_5.5,False,
ORD-001295,2,P-0018,48,2.7,0,ORD-001295_P-0018_2_48_2.7,False,
ORD-002773,2,P-0007,6,3.63,0,ORD-002773_P-0007_2_6_3.63,False,
ORD-001770,1,P-0074,34,6.84,0,ORD-001770_P-0074_1_34_6.84,False,
ORD-002487,5,P-0035,12,6.23,15,ORD-002487_P-0035_5_12_6.23,False,
ORD-003485,3,P-0110,27,4.17,15,ORD-003485_P-0110_3_27_4.17,False,
ORD-001737,6,P-0074,8,7.3,0,ORD-001737_P-0074_6_8_7.3,False,
ORD-003722,2,P-0050,25,4.5,8,ORD-003722_P-0050_2_25_4.5,False,
ORD-000442,1,P-0114,23,4.03,15,ORD-000442_P-0114_1_23_4.03,False,
ORD-000240,3,P-0091,23,3.52,15,ORD-000240_P-0091_3_23_3.52,False,
ORD-004068,3,P-0085,12,7.24,0,ORD-004068_P-0085_3_12_7.24,False,
ORD-005013,5,P-0050,9,4.53,10,ORD-005013_P-0050_5_9_4.53,False,
ORD-002830,1,P-0076,15,2.38,0,ORD-002830_P-0076_1_15_2.38,False,
ORD-005286,5,P-0088,37,4.69,5,ORD-005286_P-0088_5_37_4.69,False,
ORD-004816,2,P-0020,22,3.26,10,ORD-004816_P-0020_2_22_3.26,False,
ORD-001162,1,P-0062,5,2.48,10,ORD-001162_P-0062_1_5_2.48,False,
ORD-005234,1,P-0076,15,2.34,0,ORD-005234_P-0076_1_15_2.34,False,
ORD-001828,1,P-0063,6,5.07,0,ORD-001828_P-0063_1_6_5.07,False,
ORD-003237,2,P-0070,7,1.61,0,ORD-003237_P-0070_2_7_1.61,False,
ORD-000223,1,P-0006,47,4.73,8,ORD-000223_P-0006_1_47_4.73,False,
ORD-005256,1,P-0006,29,4.71,10,ORD-005256_P-0006_1_29_4.71,False,
ORD-004074,4,P-0117,23,4.57,0,ORD-004074_P-0117_4_23_4.57,False,
ORD-000552,6,P-0027,17,3.65,0,ORD-000552_P-0027_6_17_3.65,False,
ORD-001347,1,P-0040,4,6.36,10,ORD-001347_P-0040_1_4_6.36,False,
ORD-001008,3,P-0084,22,4.04,0,ORD-001008_P-0084_3_22_4.04,False,
ORD-002966,1,P-0058,29,6.34,0,ORD-002966_P-0058_1_29_6.34,False,
ORD-005251,2,P-0106,8,4.22,0,ORD-005251_P-0106_2_8_4.22,False,
ORD-003695,2,P-0086,33,6.39,5,ORD-003695_P-0086_2_33_6.39,False,
ORD-004251,6,P-0036,46,3.09,8,ORD-004251_P-0036_6_46_3.09,False,
ORD-001568,2,P-0062,13,2.48,15,ORD-001568_P-0062_2_13_2.48,False,
ORD-004297,4,P-0009,45,3.96,0,ORD-004297_P-0009_4_45_3.96,False,
ORD-003569,1,P-0018,35,2.87,0,ORD-003569_P-0018_1_35_2.87,False,
ORD-000544,4,P-0113,20,2.69,15,ORD-000544_P-0113_4_20_2.69,False,
ORD-004527,3,P-0004,25,5.95,0,ORD-004527_P-0004_3_25_5.95,False,
ORD-003511,1,P-0085,18,7.8,0,ORD-003511_P-0085_1_18_7.8,False,
ORD-000751,2,P-0033,33,7.64,5,ORD-000751_P-0033_2_33_7.64,False,
ORD-000233,2,P-0092,13,5.91,0,ORD-000233_P-0092_2_13_5.91,False,
ORD-003142,4,P-0002,27,8.11,15,ORD-003142_P-0002_4_27_8.11,False,
ORD-005522,3,P-0003,30,4.39,0,ORD-005522_P-0003_3_30_4.39,False,
ORD-005455,2,P-0077,23,3.85,8,ORD-005455_P-0077_2_23_3.85,False,
ORD-004467,1,P-0025,31,2.9,0,ORD-004467_P-0025_1_31_2.9,False,
ORD-004162,3,P-0012,27,3.1,5,ORD-004162_P-0012_3_27_3.1,False,
ORD-001124,3,P-0043,37,4.59,8,ORD-001124_P-0043_3_37_4.59,False,
ORD-004447,6,P-0024,38,2.99,15,ORD-004447_P-0024_6_38_2.99,False,
ORD-005147,3,P-0008,4,3.55,5,ORD-005147_P-0008_3_4_3.55,False,
ORD-001996,1,P-0034,31,7.9,8,ORD-001996_P-0034_1_31_7.9,False,
ORD-004998,5,P-0097,9,5.69,5,ORD-004998_P-0097_5_9_5.69,False,
ORD-002672,4,P-0120,29,4.83,5,ORD-002672_P-0120_4_29_4.83,False,
ORD-003381,1,P-0037,23,7.35,0,ORD-003381_P-0037_1_23_7.35,False,
ORD-000768,2,P-0011,27,1.58,8,ORD-000768_P-0011_2_27_1.58,False,
ORD-005334,2,P-0099,20,4.33,15,ORD-005334_P-0099_2_20_4.33,False,
ORD-000244,2,P-0051,21,4.81,5,ORD-000244_P-0051_2_21_4.81,False,
ORD-002870,2,P-0045,15,6.36,0,ORD-002870_P-0045_2_15_6.36,False,
ORD-002860,2,P-0060,45,4.3,5,ORD-002860_P-0060_2_45_4.3,False,
ORD-001664,1,P-0073,38,5.25,0,ORD-001664_P-0073_1_38_5.25,False,
ORD-002576,2,P-0048,29,1.66,15,ORD-002576_P-0048_2_29_1.66,False,
ORD-000995,1,P-0020,32,3.45,8,ORD-000995_P-0020_1_32_3.45,False,
